ID,Movie,Year,Genres,Rating
100301,Captain Marvel,2019,Action/Sci-fi,5
100302,Captain Marvel,2019,Action/Sci-fi,5
100303,Captain Marvel,2019,Action/Sci-fi,5
100304,Captain Marvel,2019,Action/Sci-fi,5
100305,Captain Marvel,2019,Action/Sci-fi,5
100306,Captain Marvel,2019,Action/Sci-fi,5
100307,Captain Marvel,2019,Action/Sci-fi,5
100308,Captain Marvel,2019,Action/Sci-fi,5
100309,Captain Marvel,2019,Action/Sci-fi,5
100310,Captain Marvel,2019,Action/Sci-fi,5
100311,Captain Marvel,2019,Action/Sci-fi,4
100312,Captain Marvel,2019,Action/Sci-fi,4
100313,Captain Marvel,2019,Action/Sci-fi,4
100314,Captain Marvel,2019,Action/Sci-fi,4
100315,Captain Marvel,2019,Action/Sci-fi,4
100316,Captain Marvel,2019,Action/Sci-fi,4
100317,Captain Marvel,2019,Action/Sci-fi,4
100318,Captain Marvel,2019,Action/Sci-fi,4
100319,Captain Marvel,2019,Action/Sci-fi,4
100320,Captain Marvel,2019,Action/Sci-fi,4
100321,Captain Marvel,2019,Action/Sci-fi,3
100322,Captain Marvel,2019,Action/Sci-fi,3
100323,Captain Marvel,2019,Action/Sci-fi,3
100324,Captain Marvel,2019,Action/Sci-fi,3
100325,Captain Marvel,2019,Action/Sci-fi,3
100326,Captain Marvel,2019,Action/Sci-fi,3
100327,Captain Marvel,2019,Action/Sci-fi,3
100328,Captain Marvel,2019,Action/Sci-fi,3
100329,Captain Marvel,2019,Action/Sci-fi,3
100330,Captain Marvel,2019,Action/Sci-fi,3
100331,Captain Marvel,2019,Action/Sci-fi,2
100332,Captain Marvel,2019,Action/Sci-fi,2
100333,Captain Marvel,2019,Action/Sci-fi,2
100334,Captain Marvel,2019,Action/Sci-fi,2
100335,Captain Marvel,2019,Action/Sci-fi,2
100336,Captain Marvel,2019,Action/Sci-fi,2
100337,Captain Marvel,2019,Action/Sci-fi,2
100338,Captain Marvel,2019,Action/Sci-fi,2
100339,Captain Marvel,2019,Action/Sci-fi,2
100340,Captain Marvel,2019,Action/Sci-fi,2
100341,Captain Marvel,2019,Action/Sci-fi,1
100342,Captain Marvel,2019,Action/Sci-fi,1
100343,Captain Marvel,2019,Action/Sci-fi,1
100344,Captain Marvel,2019,Action/Sci-fi,1
100345,Captain Marvel,2019,Action/Sci-fi,1
100346,Captain Marvel,2019,Action/Sci-fi,1
100347,Captain Marvel,2019,Action/Sci-fi,1
100348,Captain Marvel,2019,Action/Sci-fi,1
100349,Captain Marvel,2019,Action/Sci-fi,1
100350,Captain Marvel,2019,Action/Sci-fi,1
